lon,lat,id,added_username,diameter,height,koostis_muu,koostis_rehvid,koostis_suur,description,rehvide_arv
27.1666666666667,58.6680555555556,11443,anneliis,10,3,f,f,t,"kaluripaat",0
27.1611111111111,58.6719444444444,11444,anneliis,10,3,f,f,t,"kaluripaadi jäänused, puutöökojas",0
27.1525,58.6733333333333,11446,anneliis,1,0,t,f,f,"prügikonteiner",0
26.6874521231765,58.2397549468553,11447,anneliis,1,0,f,t,f,,1
27.133864,58.136446,11454,K800,8,0,f,t,f,"",75
22.834693,58.362108,11455,K258,5,1,t,t,t,"Traktorikumme 2",4
24.590358,58.394661,11456,K373,3,1,f,f,t,,0
27.140581,58.167642,11457,K800,1,0,t,f,f,"Klaas",0
27.144268,58.168069,11459,K800,2,0,f,t,f,"+ metall",2
24.575608,58.3866,11461,K373,6,0,t,t,t,,7
24.57516,58.386345,11462,K373,2,0,f,t,f,,2
27.139873,58.169697,11463,K800,1,0,f,t,f,"",1
22.842801,58.362981,11464,K258,2,0,t,t,t,"",1
24.583051,58.382488,11466,K373,2,0,t,f,f,,0
27.138653,58.176587,11467,K800,1,0,f,t,f,"",1
24.584223,58.381778,11468,K373,3,0,t,f,t,,0
24.583888,58.381801,11469,K373,2,0,f,t,f,,2
24.583586,58.381745,11470,K373,4,0,t,f,f,,0
27.139276,58.177426,11471,K800,2,0,t,f,f,"olme",0
24.609975,58.294245,11472,K389,1,0,f,t,f,,1
24.612894,58.29341,11473,K389,0,0,f,t,f,,1
22.856871,58.360436,11474,K258,7,3,t,f,f,"Omaniku ehitis ja prygi",0
24.613838,58.293365,11475,K389,2,0,f,t,f,,2
27.162585,58.187016,11476,K800,6,0,t,f,f,"olme",0
24.613151,58.294042,11478,K389,1,0,t,f,f,,0
22.86373,58.354811,11479,K258,4,0,f,f,t,"ehitusjäätmed, paneelid, traktorikuuri taga",0
24.61225,58.293275,11480,K389,0,0,t,f,f,,0
24.613752,58.292192,11481,K389,1,0,t,t,f,,1
27.176482,58.186818,11482,K800,15,0,t,f,f,"olme, metall",0
24.631562,58.283078,11483,K389,0,0,t,f,f,,0
22.854451,58.353978,11484,K258,1,0,t,f,f,"Tee servades mõlemal pool",0
27.184353,58.181564,11485,K800,7,0,t,f,f,"klaas, ohtlikud jäätmed",0
27.518783,58.074044,11488,K965,2,0,t,f,f,"30 m nw teine hunnik 3p",0
27.199111,58.185048,11489,K800,5,0,t,f,f,"olme, metall",0
24.637184,58.279717,11490,K389,0,0,t,f,f,,0
24.6389,58.276287,11491,K389,1,0,t,t,f,,1
24.640274,58.271593,11492,K389,1,0,t,f,f,,0
27.20728,58.188881,11493,K800,5,1,f,f,t,"autodetailid",0
24.64199,58.268884,11494,K389,1,0,t,f,f,,0
27.519572,57.879224,11495,K481,1,1,t,f,f,"Plekist VANN",0
27.519742,57.878836,11496,K481,2,0,f,f,t,"Vann",0
24.659593,58.424271,11497,K373,6,0,t,f,t,"",0
24.674091,58.255791,11498,K389,1,0,t,f,f,,0
24.687309,58.2473,11500,K389,1,0,t,t,f,,1
27.535056,57.964798,11501,K422,0,0,t,f,f,"Plekk olmeprygi klaas vanas karjääris",0
27.646686,57.985453,11502,K422,0,0,t,f,f,"Üks kott",0
27.462002,58.089369,11503,K965,5,0,t,f,f,"",0
27.092294,58.172312,11504,K620,1,0,t,t,f,"2-3 rehvi+auto plastosad",1
27.469426,58.087232,11505,K965,4,1,f,f,t,"Autoromu",0
27.158978,58.241668,11506,K800,2,0,t,f,f,"olme",0
24.489784,58.402301,11507,K373,3,0,t,t,f,,1
24.489444,58.40156,11508,K373,7,0,t,t,f,,10
24.488843,58.401051,11509,K373,3,0,t,f,f,,0
24.488561,58.400248,11510,K373,2,0,t,f,f,,0
24.474903,58.397918,11511,K373,10,0,t,t,f,,20
27.182764,58.241678,11512,K800,10,0,t,f,f,"olme",0
24.489266,58.40765,11517,K373,30,0,t,t,t,"Siin on palju.punkt nr 2",177
27.426443,58.050613,11518,K965,1,0,t,f,f,"",0
25.034173,58.137386,11521,K389,6,1,t,t,t,,7
24.483836,58.409373,11522,K373,15,0,t,t,t,,44
27.431245,58.050466,11523,K965,2,0,t,f,f,"Ehituspapp, vineer kraavis mõned suured tükid",0
24.482408,58.40821,11524,K373,2,0,t,f,t,,0
24.479721,58.406436,11526,K373,1,0,f,t,f,,1
27.260481,58.221197,11527,K800,3,0,t,f,f,"olme",0
25.035095,58.140995,11528,K389,2,0,t,f,f,,0
24.47945,58.403771,11529,K373,10,0,t,f,t,,0
24.479423,58.402085,11531,K373,1,0,t,f,f,,0
27.480171,57.958128,11533,K422,,,f,t,f,,1
24.473654,58.402008,11534,K373,1,0,f,t,f,,1
25.050373,58.168257,11535,K389,2,0,t,f,f,,0
27.445047,58.060048,11536,K965,2,0,f,t,f,"mõlemal pool teel suured rehvid, kokku ~4 tk",2
25.051231,58.168982,11537,K389,2,0,t,f,f,,0
25.060157,58.152047,11538,K389,1,0,t,f,f,,0
27.438681,58.063681,11539,K965,1,0,f,t,f,"3 või 4 sõiduauto rehvi",4
25.074405,58.150915,11540,K389,1,0,t,f,f,,0
24.48373,58.404001,11541,K373,20,0,t,t,t,,79
27.271526,58.184268,11542,K800,10,1,t,f,t,"osaliselt kaetud pinnasega",0
24.484396,58.404021,11543,K373,7,0,t,t,t,"Kallak,märg kraav",10
24.4892166666667,58.0640333333333,11544,haademeeste,0,0,t,f,f,"prügi vähe",0
24.486249,58.403471,11546,K373,2,0,f,t,f,,2
24.486968,58.403233,11547,K373,10,0,f,t,f,,118
24.489946,58.40284,11548,K373,4,0,t,t,f,,2
24.4032333333333,57.8927833333333,11550,haademeeste,3,0,t,f,f,"maatee juures",0
27.256506,58.157251,11551,K800,1,0,f,t,f,"",1
24.4950833333333,58.08405,11552,haademeeste,5,0,t,f,f,"",0
27.260096,58.1541,11553,K800,2,0,t,f,f,"olme",0
24.482838,58.409955,11554,K373,1,0,f,t,f,,1
27.393721,58.060918,11555,K965,0,0,f,t,f,"1 suur rehv",1
27.440221,57.889486,11556,K481,,,t,f,f,"solda järve ümbrus",0
27.210085,58.155911,11557,K800,2,0,t,f,f,"autodetailid",0
27.433299,58.07417,11558,K965,3,0,t,t,f,"Puitjäätmed+olmeprügi",1
27.428709,58.079055,11559,K965,1,0,t,f,f,"",0
27.197906,58.151006,11560,K800,10,0,t,f,f,"olme",0
27.458225,57.889079,11561,K481,3,0,t,f,f,"metallnoud, olmeprügi",0
27.433148,58.082093,11562,K965,1,0,f,t,f," tee ääres puu taga",1
27.197569,58.145738,11563,K800,3,0,t,f,f,"masinadetailid",0
27.042056,58.185268,11564,K620,2,0,t,f,f,"plastvannid,taara osaliselt vees",0
27.465975,57.844956,11565,K481,,,t,t,f,"auto kummid, paber, plasttopsid, piusa karjääri ümbrus",1
27.166937,58.131454,11566,K800,0,0,f,t,f,"",1
27.403793,58.087551,11567,K965,3,0,f,t,f,"kuusenoorendiku sees",5
25.115776,58.163821,11568,K389,0,0,f,t,f,"Üks rehv",1
27.154225,58.130897,11569,K800,5,0,t,f,f,"olme",0
27.403089,58.087781,11570,K965,4,0,f,f,t,"tee ääres augus",0
27.153798,58.131029,11571,K800,6,0,t,f,f,"olme, ohtlikud jäätmed",0
27.389273,58.097407,11572,K965,1,0,t,f,f,"tee ääres ",0
25.128135,58.202374,11573,K389,1,0,f,t,f,"1Rehv",1
27.398721,58.096791,11574,K965,2,0,t,f,f,"penoplast + vanad mantlid puude okstel",0
25.134658,58.207982,11575,K389,1,0,t,f,f,"klaastaara",0
27.403598,58.096561,11576,K965,2,0,f,t,f,"",2
27.047684,58.203341,11577,K620,1,0,t,t,f,"vähemalt 3 rehvi +muu prügi",3
27.420501,58.095631,11578,K965,4,0,f,t,f,"laiali",12
27.411358,57.873749,11579,K481,2,0,t,f,f,"Prügikotid",0
25.177529,58.211258,11580,K389,4,1,f,f,t,"Ilmselt eramaa",0
27.056178,58.204996,11581,K620,1,1,t,f,f,"plekkämbrid-karbid 30m eemal autoosad 0,5m k-1m lai",0
27.791211,57.897966,11582,K422,5,1,t,f,f,"Piiririba ääres, vana küla prügimägi",0
27.367383,58.102068,11583,K965,1,0,t,f,f,"",0
25.118865,58.236729,11584,K389,2,0,t,f,f,,0
27.796993,57.893889,11585,K422,5,1,t,f,f,"Kolm hunnikut lähestikku",0
27.048423,58.211773,11586,K620,3,1,t,f,f,"plekkämbrid-palid-karbid laiali",0
25.026199,58.171967,11587,K389,2,1,t,f,f,"ehituselt.",0
25.026404,58.173384,11588,K389,4,0,t,f,f,"Ehitus",0
25.027954,58.174186,11589,K389,2,1,t,f,f,"ehitus, olme",0
27.054573,58.222132,11590,K620,5,1,f,t,f,"",24
27.480007,57.919236,11591,K481,,,t,f,f,"niitsiku-orava tee äär, prügikotid, plastpudelid",0
27.302493,58.095776,11592,K965,0,0,f,t,f,"2 rehvi, eraldi",2
27.307321,58.097959,11593,K965,0,0,f,t,f,"1 rehv",1
27.310655,58.101184,11594,K965,4,0,t,f,f,"Taara",0
27.306584,58.106035,11595,K965,3,0,t,t,t,"mahajäätud maja hoov, mujalt sinna veetud ",1
27.305511,58.107916,11596,K965,1,0,t,f,f,"",0
27.308954,58.103675,11597,K965,5,0,t,f,f,"Vareme sees, tee ääres",0
23.9902871320335,58.5797286181718,11598,koonga,7,0,t,t,t,"sõiduautovrakk sinna loobitud olmejäätmetega, 1 suur traktorirehv ja mõned metallvaadid ca 0,2 ha alal",1
27.307028,58.068371,11599,K965,2,0,t,f,f,"olmeprügi",0
23.313291,58.619464,11600,K998,4,0,t,f,f,"Metall potid pannid ",0
23.323362,58.638934,11601,K998,3,0,t,f,f,"Kivivare ymber vana olmepr?gi ja 3 autoust",0
23.260781,58.642374,11602,K998,6,0,t,f,f,"Augus olev prygi, palju klaasi",0
26.7622777777778,58.3841388888889,11604,anneliis,20,1,t,t,f,"",79
22.81212,58.35811,11605,anneliis,5,1,t,f,t,"asub kraavis ",0
25.7753184940051,58.7377138275267,11606,anneliis,10,0,f,t,f,"laiali 100 m2 alal",118
24.7041333333333,59.2542166666667,11608,snufkin,2,0,t,t,f,"",1
24.7044666666667,59.2552,11609,snufkin,2,0,t,t,f,"teeäärtes laiali",1
23.306293,58.613145,11718,K998,3,0,t,f,f,"Vana kyla prygi augus,palju plekist sodi",0
27.092504,58.167301,11719,K620,4,1,t,f,f,"plekk ja vanaraud hajusalt laiali",0
21.9192333333333,58.2648666666667,11720,ahti,1,0,f,t,f,,1
21.9441,58.2462833333333,11721,ahti,3,0,t,f,f,"merest uhutud praht",0
21.96685,58.2371833333333,11722,ahti,10,0,t,f,f,,0
21.9676166666667,58.2370833333333,11723,ahti,1,0,t,f,f,,0
21.93585,58.2898833333333,11724,ahti,1,0,t,f,f,"kotitäis",0
21.9818333333333,58.3123666666667,11725,ahti,5,0,t,f,f,"kile",0
22.02425,58.3113833333333,11726,ahti,5,0,t,f,t,"muuhulgas valamu, klaas, kineskoop",0
22.0249166666667,58.31145,11727,ahti,1,0,t,f,f,"kilekotitäis",0
22.0244166666667,58.30835,11729,ahti,1,0,t,f,f,,0
22.0243333333333,58.3082333333333,11730,ahti,1,0,t,f,f,"mõlemal pool teed üks kilekotitäis",0
22.0245666666667,58.3078666666667,11731,ahti,1,0,t,f,f,"kilekott, tühjad pudelid kahel pool teed",0
22.0248166666667,58.3054333333333,11732,ahti,1,0,t,f,f,"üks kilekott",0
22.0354333333333,58.28385,11733,ahti,1,0,t,f,f,"pudelid",0
22.0608333333333,58.27415,11734,ahti,1,0,f,t,f,"suur rehv",1
22.0755166666667,58.2713166666667,11735,ahti,1,0,t,f,f,"võrri ratas",0
22.0844333333333,58.26015,11736,ahti,1,0,f,t,f,,1
22.0844,58.25885,11737,ahti,1,0,t,f,f,,0
22.0917166666667,58.2540833333333,11738,ahti,1,0,t,t,f,,1
22.0700333333333,58.1991833333333,11739,ahti,1,0,t,f,f,,0
22.07145,58.2002833333333,11740,ahti,1,0,f,t,f,,1
22.0855666666667,58.1959,11741,ahti,2,0,t,f,f,"pudelid",0
22.0965,58.1824333333333,11742,ahti,2,0,t,f,f,,0
27.105221,58.163183,11743,K620,8,1,f,t,f,"veoauto koormatäis rehve ligipääs raskendatud",75
22.1747222222222,58.0205555555556,11744,ahti,4,0,t,f,f,"ehitussodi",0
22.1225,57.9594444444445,11745,ahti,3,0,t,f,f,"muuhulgas 3 akut",0
22.1158333333333,57.9580555555556,11746,ahti,1,0,f,t,f,,1
22.0616666666667,57.9283333333333,11747,ahti,4,0,f,t,f,"10 rehvi",10
22.0622222222222,57.9294444444444,11748,ahti,4,0,t,f,f,"plast ja klaastaara",0
22.0411111111111,58.0038888888889,11749,ahti,4,0,t,f,f,"eterniit",0
22.1447222222222,57.9763888888889,11750,ahti,4,0,t,f,f,,0
27.110715,58.15287,11751,K620,0,0,t,f,f,"Mitu.vaikest.pesa.olmeprügi",0
23.31141,58.612915,11752,K998,5,1,t,f,f,"Kyla prygim2gi",0
27.1053,58.189733,11753,K620,0,0,t,f,f,"Suvitusjäätmed",0
27.117454,58.192888,11754,K620,0,0,t,f,f,"Olmej.",0
23.318499,58.642963,11755,K998,2,0,t,f,f,"v2hem t2htis",0
27.580135,58.017659,11756,K965,,,,,,,1
27.121647,58.172362,11757,K620,5,0,t,f,f,"Olmej.",0
27.607803,57.962948,11758,K422,2,0,f,t,f,"2 rehvi",2
23.321502,58.635428,11761,K998,6,1,t,f,t,"Plekk, klaas, värvipurgid",0
27.11609,58.176014,11762,K620,3,1,t,f,f,"tühjad väetise.kotid+taara",0
24.85658,58.49812,11763,K373,1,0,t,f,f,,0
23.322112,58.612896,11764,K998,0,0,t,f,f,"Kylmik ja madratsi vedru",0
27.275441,58.041715,11765,K965,1,0,t,f,f,"pilti ei ole",0
27.280262,58.040947,11766,K965,2,0,t,f,f,"",0
27.061651,58.218709,11767,K620,3,0,t,t,f,"Penoplast,taara,plastik +rehvid",1
24.822899,58.420776,11768,K373,0,0,t,f,f,"Poolik teler",0
27.302942,58.027637,11769,K965,1,0,t,f,f,"",0
24.804039,58.378048,11770,K373,0,0,t,t,f,,1
27.282343,58.006893,11771,K965,4,0,t,f,f,"",0
23.348103,58.584028,11772,K998,1,1,t,f,f,"Jäme traat",0
24.747056,58.361728,11773,K373,3,0,t,f,f,"Eterniit",0
24.5084166666667,58.1164166666667,11774,haademeeste,1,0,t,f,f,"",0
24.5075666666667,58.1145333333333,11775,haademeeste,8,0,t,f,f,"",0
27.266023,58.015074,11776,K965,1,0,f,t,f,"",1
27.254263,58.016674,11777,K965,6,0,t,t,f,"suurel alal laiali",7
23.362218,58.581049,11778,K998,4,0,t,f,t,"traat, plekk, olmejäätmed",0
24.746349,58.362646,11779,K373,10,0,t,t,f,,20
24.709835,58.36035,11781,K373,2,0,t,f,f,"2 autoistet",0
24.52855,58.0972833333333,11782,haademeeste,5,0,t,f,f,"",0
24.5293,58.09795,11784,haademeeste,3,0,t,f,f,"",0
27.078132,58.222299,11785,K620,2,0,t,f,f,"Suurem ala vanu ämbreid",0
24.706123,58.359901,11786,K373,0,0,t,f,f,"Hajusalt m6lemal pool teed",0
27.263275,58.027744,11787,K965,1,0,f,t,f,"",1
24.702385,58.359733,11788,K373,1,0,t,f,f,,0
24.687696,58.359728,11789,K373,1,0,t,f,f,,0
23.339874,58.553031,11790,K998,4,0,t,f,f,"",0
27.099776,58.228422,11792,K620,1,0,t,f,f,"umbes 100L taarat u 30m eemal veel 50L",0
24.675392,58.343393,11795,K373,2,0,f,t,f,,2
27.240722,58.022995,11797,K965,2,0,t,t,f,"",1
24.670087,58.345673,11799,K373,0,0,t,f,f,"Autoklaas",0
24.676666,58.345001,11800,K373,0,0,t,f,f,,0
24.682558,58.343948,11801,K373,0,0,t,f,f,,0
24.692091,58.334886,11803,K373,0,0,f,t,f,,1
24.689589,58.327384,11805,K373,1,0,t,f,f,,0
24.690148,58.308965,11808,K373,1,0,t,f,f,"Tünn",0
24.704735,58.346383,11809,K373,1,0,f,t,f,,1
24.722825,58.341513,11810,K373,2,0,f,t,f,,2
24.730414,58.340368,11811,K373,1,0,t,f,f,"Laiali",0
27.534683,57.834478,11812,K422,1,0,t,f,f,"Üks prügikott",0
27.543631,57.834964,11813,K422,3,0,f,t,f,"6 rehvi",6
27.550326,57.835136,11814,K422,3,1,t,f,f,"augus",0
27.55798,57.836084,11815,K422,2,0,t,f,f,,0
27.568126,57.836501,11816,K422,2,1,t,f,f,"eemal teine hunnik",0
27.589646,57.837336,11817,K422,2,0,t,f,f,"pudelid",0
27.593111,57.838324,11818,K422,3,1,t,f,f,,0
27.580777,57.851133,11819,K422,,0,t,f,f,"kogu teeäära on prügistatud kuni piiripunktini, kogust on väga raske hinnata",0
27.579879,57.861415,11820,K422,3,0,t,t,f,"2 rehvi, mnt ääres ohtralt prügi",2
27.573581,57.86553,11821,K422,3,0,t,f,f,"augus",0
27.559026,57.913496,11822,K422,1,1,t,t,f,,1
27.561138,57.919042,11823,K422,2,0,f,t,f,"3 rehvi",3
27.577097,57.936361,11824,K422,5,1,t,f,t,"keset põldu, all võib olla kivihunnik",0
27.578527,57.939123,11825,K422,1,0,t,f,f,"bussijaama taga",0
23.345776,58.545584,11826,K998,4,0,t,f,t,"rässa küla prügi 1",0
27.071352,58.206848,11827,K620,1,1,t,f,f,"Keskm.ja.ülem.järv.palju prahti ja taarat ujub vees",0
23.342234,58.545608,11828,K998,4,0,t,f,t,"rässa 2",0
27.578234,57.958635,11829,K422,2,0,f,t,f,"2 rehvi",2
27.577286,57.968499,11830,K422,1,1,t,t,f,,1
27.579817,57.971816,11831,K422,3,1,t,f,f,,0
27.616113,57.958283,11832,K422,0,0,t,f,f,"1 kott",0
22.886203,58.317949,11833,toomastrapido,0,0,t,f,f,"Talu juures teekraavis",0
22.93706,58.332305,11834,toomastrapido,1,1,t,f,f,"Trossid, suure kuuri kõrval sadamast lõunas",0
22.899434,58.371946,11835,toomastrapido,3,1,t,f,t,"Prügi eravaldusel ja selle servas",0
22.894759,58.373326,11836,toomastrapido,2,0,t,f,t,"külmkapp",0
22.897331,58.373722,11837,toomastrapido,1,0,t,f,f,"peamiselt pudelid",0
22.900026,58.373997,11838,toomastrapido,1,0,t,f,f,"Metsa all siin-seal kotte ja väikeseid hunnikuid",0
22.904751,58.372322,11839,toomastrapido,0,0,f,t,f,"mõned rehvid",1
22.820552,58.4134,11841,toomastrapido,2,1,t,f,f,"Prügi kogumise koht",0
22.813499,58.399801,11842,toomastrapido,3,1,t,f,f,"Ariste bussipeatuse taga",0
23.9870140240979,58.5517880015206,11843,koonga,1,0,f,t,f,"belarussi tagumine rehv",1
22.788781,58.425336,11844,toomastrapido,1,0,t,f,f,"Tross, rattaraam, anumad hajali",0
22.795767,58.444231,11845,toomastrapido,1,0,t,f,t,"pliit ja muu pudi-padi",0
23.9861703607945,58.5568067647138,11846,koonga,1,0,f,t,f,"veoauto rehv",1
24.0125689043771,58.5383475622353,11847,koonga,1,0,f,t,f,"2 sõiduauto rehvi",2
22.71559,58.415074,11848,toomastrapido,2,0,t,f,f,"Hajutatud",0
22.712906,58.416322,11849,toomastrapido,4,0,f,t,t,"Kaks tugitooli ja ca 40 rehvi",40
22.713396,58.416786,11850,toomastrapido,3,1,t,f,f,"Kile, ehitusjäätmed",0
23.9936312678107,58.5296839713293,11851,koonga,,,t,f,f,"sõiduauto salongi sisustus jäänused ja 6 suurt prügikotti olmesaastaga lähiümbruses",0
22.704489,58.431963,11852,toomastrapido,2,1,t,f,f,"ehitusjäätmed",0
22.702953,58.431482,11853,toomastrapido,1,0,t,f,f,"Hajutatult metsa all olmeprügi",0
23.9941977632659,58.5296570633299,11854,koonga,3,0,t,f,f,"olmeprügi",0
22.6630555555556,58.2503055555556,11855,kika,1,0,t,f,f,"",0
24.4699973177924,59.4607651436848,11856,eve,2,0,t,f,f,"penoplast",0
24.4633459623938,59.4644420789351,11858,eve,10,0,f,t,f,"",118
25.3899666523118,59.4570548762926,11859,eve,,,t,f,f,"",0
22.67725,58.2617,11860,kika,2,0,t,f,f,"",0
22.6862777777778,58.2530833333333,11861,kika,2,0,t,f,f,"",0
22.6834,58.2526,11862,kika,30,1,f,t,t,"suur prügimägi suurel maaalal",177
22.7422777777778,58.2233055555556,11863,kika,2,0,t,f,f,"tee ääres kraavis",0
22.7101944444444,58.2388888888889,11864,kika,10,0,f,t,t,"",20
22.6989166666667,58.2454,11865,kika,3,1,f,f,t,"",0
22.6994833333333,58.2520833333333,11866,kika,6,1,f,f,t,"Sisaldab akusid",0
22.7063888888889,58.3005555555556,11867,kika,6,1,f,t,t,"",7
22.7071333333333,58.3010333333333,11868,kika,2,0,t,f,f,"",0
22.70785,58.3013166666667,11869,kika,1,0,t,f,f,"",0
22.68725,58.3049,11870,kika,15,0,f,f,t,"",0
22.6884166666667,58.3046666666667,11871,kika,5,0,t,f,f,"",0
22.68825,58.3039166666667,11872,kika,15,0,f,f,t,"",0
22.7262833333333,58.2996833333333,11873,kika,1,0,t,f,f,"",0
22.7293333333333,58.30905,11874,kika,10,0,f,f,t,"",0
22.8177222222222,58.3,11876,kika,1,0,t,f,f,"",0
22.8167777777778,58.3027777777778,11877,kika,3,0,t,f,f,"",0
22.8225,58.3001666666667,11878,kika,5,0,t,f,f,"",0
22.8302,58.2910666666667,11879,kika,4,2,f,f,t,"",0
22.8206666666667,58.3036333333333,11880,kika,3,0,t,f,f,"",0
22.82085,58.3041666666667,11881,kika,7,0,f,t,t,"",10
22.8221833333333,58.3055333333333,11882,kika,3,0,t,f,f,"",0
22.8341666666667,58.3038055555556,11883,kika,2,0,t,f,f,"",0
22.8391666666667,58.3076666666667,11884,kika,0,0,f,f,t,"kineskoop",0
22.7854166666667,58.3221111111111,11885,kika,10,0,f,t,t,"",20
22.64885,58.3906833333333,11887,kika,2,0,t,f,f,"",0
22.64965,58.39075,11888,kika,0,0,t,f,f,"",0
22.6487833333333,58.3906166666667,11889,kika,2,0,f,f,t,"",0
22.6493888888889,58.3912777777778,11890,kika,1,0,f,f,t,"",0
22.6432166666667,58.3985,11891,kika,1,0,t,f,f,"",0
22.66145,58.42385,11892,kika,0,0,t,f,f,"",0
22.6613166666667,58.42525,11893,kika,1,0,t,f,f,"",0
22.6688666666667,58.3765833333333,11894,kika,4,0,f,f,t,"",0
24.072684674,58.305400573,11895,britt,1,0,f,f,t,"",0
24.112338787,58.329297546,11896,britt,1,0,f,t,f,"",1
23.977039363,58.348935843,11897,britt,2,0,t,f,f,"",0
24.034504602,58.388885921,11898,britt,2,2,f,f,t,"Maja lähedal?",0
24.123244481,58.279560339,11899,britt,3,2,f,f,t,"",0
24.029972171,58.452274399,11900,britt,4,0,t,t,f,"",2
22.6823833333333,58.3741166666667,11901,kika,2,0,f,f,t,"",0
22.6886666666667,58.3731,11902,kika,1,0,t,f,f,"",0
22.6911166666667,58.3716833333333,11903,kika,10,1,f,t,t,"",20
22.68655,58.3695166666667,11904,kika,20,0,f,t,t,"",79
22.6862333333333,58.3670833333333,11905,kika,2,0,t,f,f,"",0
22.6935833333333,58.3651333333333,11906,kika,15,0,f,f,t,"",0
22.7026,58.36135,11907,kika,8,0,f,f,t,"",0
22.77955,58.36235,11908,kika,8,1,f,f,t,"",0
22.8137333333333,58.3557666666667,11909,kika,1,0,t,f,f,"teeäärses kuusehekis lauaviinapudelid",0
22.80415,58.3574833333333,11912,kika,1,0,t,f,f,"",0
22.7725333333333,58.36175,11913,kika,3,0,f,f,t,"",0
22.6657833333333,58.3425166666667,11914,kika,1,0,t,f,f,"",0
24.744102,59.448666,11915,ahti,2,0,t,f,f,"",0
23.968475795338,58.5753527129105,11916,koonga,5,0,t,f,f,"",0
23.9684069107338,58.5754963478896,11917,koonga,5,0,t,f,f,"",0
23.9682349246728,58.5756040443923,11918,koonga,2,0,t,f,f,"",0
23.9682004002123,58.5757656442386,11919,koonga,3,0,t,f,f,"",0
23.9673410186559,58.5756936026106,11920,koonga,1,0,f,t,f,"veoautorehv",1
23.967822086197,58.5759361366342,11921,koonga,4,0,t,f,f,"",0
23.9686474660924,58.5755951675292,11922,koonga,1,0,t,f,f,"",0
23.9669453428085,58.5760436528833,11923,koonga,5,0,t,f,f,"",0
23.9669793487016,58.5764387043396,11924,koonga,5,0,t,f,f,"",0
23.9671170821965,58.5762053053556,11925,koonga,2,0,f,f,t,"",0
24.3045898682189,59.4041706733095,11927,denis,5,0,t,f,f,"",0
24.3041297411637,59.4039024444009,11928,denis,4,0,t,f,f,"",0
24.3046410843598,59.4039910257714,11931,denis,3,0,t,f,f,"",0
24.3042160891978,59.4037137393437,11932,denis,3,0,t,f,f,"",0
24.3040213984677,59.4035974955818,11933,denis,2,0,f,t,f,"",2
24.302853440848,59.4029179793869,11934,denis,2,0,t,f,f,"",0
24.3039681054054,59.4035437600374,11936,denis,2,0,t,f,f,"",0
24.3151329482298,59.4096214718909,11937,denis,1,0,t,f,f,"",0
24.3200971558794,59.4075987659514,11938,denis,15,2,t,f,f,"",0
24.3150183642206,59.4067403090777,11939,denis,7,0,t,f,f,"",0
27.0232666666667,58.09995,11940,pukspriit,0,0,f,t,f,"1 rehv",1
26.9879333333333,57.9094833333333,11942,pukspriit,2,0,t,f,f,"olme",0
24.6861194444444,59.3365055555556,11943,reigo,10,0,t,f,f,"",0
27.0697666666667,58.1211166666667,11944,pukspriit,5,1,t,f,t,"olme ja suur eramaal",0
26.9851833333333,57.9103666666667,11945,pukspriit,1,0,t,f,f,"olme",0
26.7825166666667,58.2188833333333,11946,pukspriit,3,0,t,f,f,"olme, sirvaku karjäär",0
26.7823,58.2208,11947,pukspriit,1,0,t,f,f,"olme",0
26.7823833333333,58.221,11949,pukspriit,2,0,f,f,t,"2 külmkappi",0
26.7825166666667,58.2212166666667,11950,pukspriit,1,0,t,f,f,"olme",0
26.75481,58.07528,11951,indrek,4,1,t,f,f,"peamiselt klaastaarast koosnev hunnik",0
26.72542,58.08122,11952,indrek,3,0,t,f,f,"Teele laotatud eterniidiplaadid.",0
25.95199,59.549425,11954,anneliis,1,0,t,f,f,"",0
25.545822,59.392405,11955,anneliis,2,0,t,f,f,"",0
23.10367,58.616205,11958,K998,,,,,,,1
25.384082,59.428665,11959,anneliis,1,0,f,t,f,"",1
23.092379,58.610445,11960,K998,8,0,t,f,f,,0
23.182394,58.609238,11961,K998,2,1,t,f,f,,0
24.683325,59.3375805555556,11963,reigo,2,0,t,f,f,"",0
24.68115,59.3383638888889,11964,reigo,1,0,t,f,f,"",0
23.333428,58.637909,11965,K998,8,0,t,f,f,,0
24.6805083333333,59.3380166666667,11966,reigo,2,0,f,f,t,"",0
24.6802694444444,59.3378361111111,11967,reigo,4,0,t,f,f,"",0
24.6788444444444,59.3360583333333,11968,reigo,3,0,f,f,t,"",0
24.6790555555556,59.3356277777778,11969,reigo,1,0,t,f,f,"",0
24.6786305555556,59.3352194444444,11970,reigo,2,0,t,f,f,"",0
24.6778722222222,59.3348555555556,11971,reigo,3,0,f,t,f,"",5
23.322667,58.627609,11972,K998,7,0,t,f,f,,0
24.6779888888889,59.3346111111111,11973,reigo,3,0,t,t,f,"",1
24.6781027777778,59.3343833333333,11974,reigo,5,0,t,t,f,"",4
24.6779083333333,59.3341361111111,11975,reigo,1,0,t,f,f,"",0
24.6794111111111,59.3298888888889,11976,reigo,3,0,t,f,f,"",0
24.6798111111111,59.3295861111111,11977,reigo,10,0,f,f,t,"",0
23.339889,58.630746,11978,K998,4,0,t,f,f,,0
24.6808222222222,59.3248861111111,11979,reigo,2,0,t,f,f,"",0
24.6809388888889,59.3237861111111,11980,reigo,3,0,t,f,f,"",0
24.6810111111111,59.3223166666667,11981,reigo,3,0,t,f,f,"",0
